CH3	CH4
50856	41364
50870	41240
50856	41201
50864	41120
50892	41016
50924	40921
50848	40740
50848	40624
50784	40489
50632	40388
50556	40245
50368	40162
50232	40020
50112	39834
49928	39744
49616	39608
49394	39356
49140	39228
48888	39028
48597	38836
48282	38653
47904	38461
47628	38320
47240	38032
46880	37880
46520	37626
46132	37392
45776	37184
45396	36937
45068	36672
44692	36450
44372	36200
43964	35920
43581	35684
43324	35452
42893	35152
42580	34924
42345	34684
41872	34412
41608	34140
41372	33870
40920	33632
40672	33360
40320	33077
40044	32792
39720	32530
39424	32216
39106	31932
38928	31664
38560	31340
38268	31020
38084	30704
37700	30397
37472	30088
37180	29801
36928	29496
36617	29168
36344	28848
36076	28504
35822	28200
35533	27896
35265	27616
34985	27277
34704	26980
34388	26726
34097	26448
33780	26172
33468	25897
33148	25648
32876	25376
32530	25165
32194	24936
31838	24736
31520	24497
31182	24292
30818	24128
30444	23964
30094	23780
29718	23653
29356	23492
28970	23368
28637	23241
28268	23120
27852	23008
27512	22912
27161	22828
26770	22748
26457	22660
26141	22597
25726	22526
25473	22464
25136	22404
24816	22352
24517	22288
24246	22217
23936	22165
23674	22082
23373	22010
23156	21960
22944	21842
22682	21750
22498	21664
22292	21572
22060	21476
21904	21318
21669	21210
21544	21080
21320	20913
21177	20790
21045	20648
20802	20468
20661	20327
20500	20196
20385	20000
20207	19862
20092	19690
19880	19480
19722	19332
19584	19172
19420	19008
19268	18876
19104	18696
18912	18528
18674	18390
18484	18256
18343	18147
18146	18000
17900	17866
17696	17792
17513	17684
17306	17576
17044	17488
16906	17380
16714	17321
16437	17264
16233	17216
16038	17154
15835	17123
15592	17090
15360	17080
15216	17081
14960	17056
14729	17108
14606	17098
14387	17077
14247	17120
14080	17184
13934	17216
13727	17250
13640	17278
13501	17280
13376	17356
13252	17378
13088	17419
13037	17442
12925	17501
12853	17498
12736	17538
12711	17565
12610	17564
12476	17568
12402	17584
12349	17616
12273	17630
12168	17576
12166	17652
12092	17698
12029	17692
11946	17714
11820	17741
11788	17750
11684	17752
11566	17789
11481	17817
11465	17840
11345	17781
11254	17914
11088	17957
11048	18014
10929	18080
10842	18153
10736	18166
10640	18182
10548	18342
10432	18414
10331	18416
10254	18588
10142	18688
10084	18680
9968	18770
9942	18868
9892	19116
9860	19221
9732	19384
9756	19509
9796	19684
9734	19788
9719	19996
9790	20092
9780	20210
9856	20404
9892	20472
9910	20665
10052	20916
10130	21062
10282	21184
10386	21349
10415	21437
10589	21524
10777	21612
10816	21665
10954	21677
11158	21930
11328	22024
11428	22112
11565	22194
11771	22249
11934	22348
12113	22394
12231	22486
12430	22417
12583	22629
12740	22648
12880	22780
13027	22880
13124	22914
13321	23080
13459	23088
13542	23301
13678	23328
13868	23544
13928	23597
14117	23680
14241	23884
14274	23988
14473	24052
14538	24252
14696	24417
14849	24570
14974	24686
15116	24844
15256	25152
15410	25312
15564	25493
15744	25657
15936	25825
16066	26068
16301	26344
16542	26561
16838	26786
17014	27010
17344	27262
17580	27441
17906	27772
18274	28024
18579	28264
18960	28477
19288	28772
19704	29059
20092	29316
20473	29538
20860	29817
21298	29972
21681	30270
22069	30528
22504	30742
22996	30989
23432	31196
23876	31416
24316	31606
24789	31820
25168	32098
25628	32224
26100	32416
26564	32628
27010	32826
27432	33068
27905	33206
28313	33500
28784	33632
29186	33878
29604	34104
30001	34228
30392	34492
30788	34658
31149	34920
31576	35078
31890	35304
32272	35576
32616	35778
32944	35960
33280	36248
33624	36481
33961	36729
34256	36964
34589	37185
34896	37440
35200	37541
35571	37792
35792	38076
36100	38300
36460	38444
36683	38700
36984	38880
37348	39032
37537	39336
37860	39457
38104	39702
38444	39777
38760	40056
39048	40244
39312	40404
39568	40408
39865	40672
40005	40716
40392	40800
40552	40984
40784	41052
41016	41258
41266	41209
41602	41453
41866	41392
41954	41616
42158	41560
42400	41756
42546	41816
42756	41844
42920	41810
43077	41876
43256	42048
43412	42112
43572	42060
43690	42132
43864	42296
43984	42240
44045	42308
44176	42457
44280	42520
44368	42616
44476	42616
44472	42748
44626	42812
44637	42812
44700	42988
44760	42992
44794	43104
44832	43128
44928	43180
45012	43240
45048	43393
45080	43384
45112	43504
45184	43529
45312	43562
45384	43688
45456	43649
45560	43736
45652	43736
45768	43868
45860	43864
45936	43836
46056	43936
46264	43912
46336	43880
46560	43944
46704	43920
46796	43908
47024	43868
47140	43758
47313	43712
47548	43648
47668	43612
47848	43468
48000	43408
48212	43276
48376	43140
48472	43041
48585	42905
48804	42760
48936	42650
49048	42485
49240	42356
49337	42234
49497	42105
49596	41970
49696	41865
49768	41760
49880	41666
49968	41576
50056	41456
50120	41408
50242	41336
50224	41281
50304	41180
50296	41185
50336	41092
50348	41120
50369	41096
50376	41032
50384	41045
50352	41032
50244	41056
50240	41036
50160	41056
50080	41064
50040	41100
50024	41144
49936	41188
49800	41220
49736	41228
49664	41276
49496	41312
49504	41360
49304	41378
49256	41432
49124	41450
49068	41464
48984	41496
48860	41496
48724	41500
48661	41488
48544	41480
48372	41448
48213	41412
48124	41373
47977	41321
47840	41261
47784	41178
47640	41110
47488	41004
47320	40928
47136	40816
47080	40688
46872	40584
46780	40480
46561	40324
46436	40221
46244	40072
46097	39956
45988	39816
45788	39680
45570	39533
45388	39392
45196	39264
45040	39088
44852	38970
44576	38788
44408	38640
44133	38516
43892	38352
43666	38212
43436	38024
43180	37900
42960	37707
42736	37572
42428	37380
42240	37200
41936	37026
41712	36880
41476	36680
41209	36496
41008	36333
40904	36161
40580	36024
40460	35796
40136	35618
39988	35481
39728	35320
39536	35094
39352	34936
39200	34764
39008	34604
38828	34409
38652	34256
38513	34100
38344	33921
38192	33732
38148	33532
37968	33402
37720	33180
37653	33012
37390	32840
37264	32612
37064	32444
36908	32260
36713	32052
36537	31888
36360	31704
36180	31517
36008	31308
35808	31152
35608	30969
35386	30784
35172	30594
34945	30446
34704	30278
34456	30124
34204	29977
34032	29829
33693	29680
33472	29550
33148	29440
32906	29334
32588	29195
32320	29101
32029	28969
31741	28898
31412	28761
31144	28708
30828	28563
30544	28472
30220	28382
29936	28276
29616	28192
29336	28080
29012	27984
28685	27916
28429	27820
28105	27702
27852	27641
27576	27546
27248	27442
27030	27349
26783	27248
26541	27156
26317	27072
26104	27037
25846	26896
25688	26877
25508	26712
25344	26649
25149	26546
25016	26441
24814	26360
24712	26257
24508	26144
24389	26050
24234	25948
24096	25805
23955	25764
23811	25624
23688	25506
23538	25372
23364	25258
23200	25108
23024	24993
22858	24872
22646	24752
22498	24686
22301	24552
22088	24394
21961	24333
21776	24252
21497	24120
21340	24020
21120	23936
20904	23860
20669	23768
20472	23692
20252	23704
20042	23589
19792	23545
19568	23480
19352	23396
19216	23420
18986	23393
18809	23272
18570	23284
18374	23288
18200	23278
17978	23233
17821	23212
17716	23224
17570	23248
17409	23242
17298	23271
17221	23220
17096	23332
17026	23309
16952	23385
16893	23428
16818	23368
16858	23493
16848	23498
16867	23477
16906	23588
16873	23600
17016	23632
17062	23652
17118	23700
17196	23702
17292	23746
17454	23740
17508	23680
17644	23736
17756	23789
17853	23756
17923	23758
18068	23814
18112	23768
18224	23770
18320	23761
18320	23805
18373	23800
18420	23753
18420	23772
18448	23704
18473	23745
18434	23746
18386	23793
18301	23780
18294	23801
18228	23816
18151	23896
18072	23908
17956	23965
17836	24005
17822	24036
17656	24101
17570	24112
17450	24236
17320	24328
17207	24466
17028	24540
16953	24613
16752	24753
16647	24851
16525	24992
16451	25132
16306	25280
16220	25448
16090	25633
16072	25682
15977	25952
15908	26104
15891	26317
15858	26496
15833	26736
15760	26770
15776	27104
15785	27221
15857	27448
15936	27656
15996	27770
16080	27920
16177	28114
16267	28373
16390	28522
16537	28686
16674	28836
16777	28961
16950	29108
17172	29260
17362	29451
17484	29488
17754	29760
17973	29904
18130	30048
18396	30073
18572	30364
18852	30564
19033	30721
19348	30896
19584	31092
19854	31240
20114	31461
20348	31641
20591	31784
20832	32076
21096	32108
21428	32432
21710	32648
22004	32852
22260	33061
22550	33292
22851	33476
23109	33692
23444	33860
23756	34076
24068	34260
24394	34492
24682	34656
25072	34848
25462	35090
25796	35296
26196	35420
26560	35640
26908	35832
27364	36076
27736	36208
28164	36402
28576	36656
29012	36786
29449	36976
29913	37156
30352	37196
30816	37388
31276	37506
31760	37672
32225	37796
32749	37953
33184	38074
33684	38136
34181	38228
34708	38422
35196	38420
35676	38554
36120	38592
36628	38765
37121	38822
37588	38960
38064	38976
38512	39064
38944	39256
39408	39296
39920	39376
40260	39417
40677	39564
41072	39712
41464	39728
41984	39892
42252	39992
42512	40152
42860	40156
43136	40281
43530	40400
43721	40520
44012	40688
44198	40812
44424	40916
44684	41048
44852	41225
45056	41346
45240	41412
45428	41584
45596	41753
45760	41841
45976	41969
46104	42120
46272	42302
46416	42498
46557	42600
46794	42730
46888	42916
47056	43024
47216	43232
47376	43308
47528	43456
47680	43621
47824	43728
48004	43844
48224	43948
48328	44040
48533	44100
48656	44172
48797	44224
48948	44312
49081	44313
49244	44361
49420	44384
49516	44404
49648	44433
49784	44444
49928	44472
50056	44432
50160	44440
50284	44424
50392	44428
50468	44424
50572	44368
50732	44384
50745	44352
50836	44344
50948	44332
50956	44320
51058	44280
51076	44256
51136	44228
51128	44240
51176	44224
51252	44180
51264	44156
51224	44132
51225	44128
51289	44096
51269	44060
51308	44044
51220	44004
51272	43976
51228	43928
51324	43872
51304	43836
51304	43772
51288	43705
51400	43625
51368	43537
51460	43440
51464	43328
51520	43220
51640	43097
51656	42929
51712	42796
51864	42596
51949	42424
51988	42224
52056	42016
52172	41880
52224	41625
52372	41458
52392	41144
52468	40984
52560	40793
52640	40596
52700	40310
52770	40120
52800	39818
52916	39602
52880	39412
52928	39292
52996	39008
53000	38832
52940	38634
52980	38504
52880	38380
52849	38212
52808	38080
52760	37964
52674	37800
52580	37764
52500	37664
52340	37620
52289	37533
52132	37496
51924	37432
51688	37392
51570	37376
51341	37348
51136	37308
50836	37312
50584	37274
50344	37292
50112	37258
49808	37403
49580	37300
49240	37348
48956	37416
48716	37352
48468	37384
48236	37452
47900	37408
47672	37440
47450	37480
47232	37448
46932	37512
46728	37545
46544	37482
46268	37488
46128	37424
45864	37440
45652	37400
45500	37312
45312	37268
45104	37156
44856	37096
44636	36948
44512	36870
44229	36718
44072	36568
43801	36410
43622	36244
43364	36080
43196	35904
42873	35701
42709	35520
42392	35304
42132	35104
41876	34900
41608	34704
41352	34488
41088	34250
40944	34040
40544	33828
40296	33626
39992	33404
39824	33211
39428	32984
39252	32778
38860	32587
38570	32364
38300	32168
38004	31956
37745	31748
37484	31530
37176	31314
36922	31104
36608	30876
36356	30650
36065	30429
35808	30176
35553	29936
35290	29688
35008	29448
34824	29193
34536	28940
34316	28677
34088	28420
33872	28164
33706	27894
33504	27632
33288	27377
33160	27104
32914	26852
32738	26568
32560	26328
32388	26040
32214	25792
32092	25528
31882	25260
31705	25008
31536	24740
31364	24476
31182	24194
31001	23968
30812	23712
30608	23463
30437	23232
30232	22988
29992	22750
29780	22544
29562	22332
29320	22101
29094	21912
28846	21748
28628	21540
28337	21398
28114	21248
27840	21117
27549	20993
27252	20888
26946	20789
26611	20706
26252	20636
25880	20588
25468	20552
25210	20513
24786	20491
24465	20488
24050	20504
23650	20513
23308	20545
22920	20568
22528	20640
22105	20696
21763	20734
21420	20793
21001	20856
20623	20980
20284	21024
19964	21180
19628	21224
19240	21353
18962	21528
18636	21600
18342	21732
17977	21819
17740	22017
17446	22126
17188	22266
16910	22392
16674	22544
16416	22648
16197	22788
15944	22890
15744	22968
15538	23032
15357	23113
15202	23200
15032	23300
14833	23284
14724	23404
14588	23441
14428	23498
14278	23540
14107	23568
14004	23592
13931	23466
13812	23597
13712	23618
13620	23636
13519	23617
13375	23582
13335	23558
13264	23472
13181	23650
13061	23684
13004	23508
12931	23704
12872	23746
12777	23762
12704	23700
12654	23772
12602	23860
12551	23902
12499	23893
12378	23992
12408	23860
12347	24077
12333	24088
12289	24108
12254	24185
12226	24218
12168	24201
12121	24101
12176	24338
12140	24404
12136	24386
12176	24420
12085	24360
12159	24505
12187	24526
12195	24496
12258	24558
12324	24594
12319	24488
12427	24590
12526	24636
12636	24648
12644	24608
12813	24614
12912	24584
13026	24585
13140	24552
13254	24504
13373	24510
13484	24484
13590	24424
13656	24420
13760	24412
13897	24248
14018	24344
14102	24336
14220	24312
14276	24332
14320	24272
14352	24336
14444	24305
14446	24310
14501	24336
14534	24370
14506	24266
14548	24408
14556	24380
14528	24501
14522	24547
14504	24625
14500	24636
14457	24764
14402	24816
14358	24933
14353	25020
14258	25056
14276	25161
14188	25354
14177	25436
14124	25570
14040	25652
14069	25784
14042	25922
13990	26085
13998	26280
13932	26465
13985	26617
13954	26840
14028	26854
13998	27248
14046	27416
14104	27432
14150	27784
14206	28029
14276	28249
14350	28424
14429	28633
14480	28828
14609	29020
14714	29104
14825	29340
14977	29512
15126	29688
15256	29792
15417	29948
15583	30096
15756	30260
15936	30392
16114	30522
16336	30628
16483	30817
16720	30988
16910	30976
17201	31252
17433	31404
17700	31560
17892	31728
18200	31866
18426	32077
18776	32236
19060	32448
19336	32624
19678	32792
20008	33017
20328	33226
20672	33416
20996	33608
21396	33808
21701	34031
22112	34237
22458	34424
22844	34652
23307	34836
23656	35089
24120	35312
24524	35486
24952	35732
25432	35944
25828	36126
26280	36290
26760	36532
27260	36808
27642	36952
28116	37168
28572	37328
29043	37516
29517	37666
29970	37880
30445	37940
30885	38144
31368	38264
31849	38410
32264	38496
32734	38588
33224	38697
33636	38820
34136	38880
34592	38968
35004	39072
35428	39036
35860	39096
36300	39156
36700	39156
37152	39340
37536	39280
37912	39376
38316	39408
38660	39480
39008	39548
39400	39476
39744	39472
40044	39560
40301	39668
40588	39580
40928	39680
41168	39688
41368	39740
41764	39808
41972	39796
42048	39836
42316	39928
42546	39868
42785	39994
42824	39972
43052	40064
43192	40145
43364	40168
43556	40236
43800	40297
43908	40292
44092	40384
44256	40400
44440	40448
44644	40540
44816	40644
45016	40688
45201	40696
45440	40748
45604	40828
45800	40880
46081	40928
46228	41000
46454	41024
46656	41088
46912	41132
47080	41120
47288	41152
47516	41176
47784	41192
47932	41208
48128	41216
48370	41224
48608	41232
48768	41236
48932	41218
49176	41221
49376	41206
49460	41221
49680	41220
49897	41220
49984	41248
50161	41264
50344	41296
50492	41318
50596	41326
50688	41389
50809	41388
50936	41477
51000	41472
51074	41536
51154	41602
51244	41656
51288	41720
51320	41836
51392	41904
51436	41924
51424	42002
51428	42108
51396	42152
51396	42176
51408	42232
51376	42296
51416	42344
51428	42370
51338	42396
51377	42451
51305	42472
51288	42528
51252	42556
51292	42580
51256	42636
51288	42672
51272	42688
51280	42718
51280	42724
51264	42764
51368	42784
51388	42820
51361	42832
51378	42848
51432	42866
51432	42842
51456	42876
51480	42872
51524	42853
51506	42880
51508	42866
51536	42824
51492	42842
51520	42796
51568	42796
51512	42781
51540	42786
51420	42768
51476	42728
51348	42732
51384	42714
51320	42698
51240	42688
51157	42656
51028	42648
50904	42632
50829	42624
50641	42597
50484	42588
50344	42584
50141	42560
49970	42536
49768	42512
49564	42472
49408	42456
49216	42449
48928	42400
48668	42400
48444	42336
48268	42308
47976	42312
47697	42288
47420	42224
47197	42224
46964	42144
46660	42104
46428	42068
46176	42105
45920	41988
45688	42000
45440	41984
45204	41892
44964	41785
44784	41788
44496	41680
44316	41544
44120	41524
43816	41344
43660	41266
43376	41184
43169	40932
42937	40801
42724	40632
42512	40464
42354	40341
42221	40216
42040	40020
41840	39737
41548	39640
41345	39457
41189	39212
40988	39040
40812	38812
40708	38672
40464	38469
40324	38304
40196	38016
39941	37825
39884	37652
39700	37508
39432	37400
39260	37196
39066	37025
38888	36828
38786	36704
38521	36514
38396	36388
38172	36312
37976	36116
37810	35932
37650	35800
37468	35641
37276	35477
37120	35420
36944	35196
36770	35130
36572	34948
36412	34752
36252	34590
36121	34485
35980	34298
35845	34192
35712	34076
35578	33832
35444	33724
35430	33584
35194	33428
35154	33220
35072	33008
34916	32833
34808	32724
34664	32456
34556	32272
34450	32076
34337	31878
34228	31716
34112	31428
33997	31261
33889	31036
33760	30745
33652	30497
33538	30304
33400	30004
33274	29784
33104	29504
32968	29240
32809	28992
32600	28713
32460	28434
32194	28172
32040	27893
31816	27632
31618	27378
31408	27110
31160	26860
30912	26616
30672	26388
30385	26160
30108	25932
29784	25732
29568	25520
29268	25326
28961	25136
28588	24964
28380	24809
28032	24638
27768	24498
27398	24356
27116	24218
26828	24120
26460	24002
26180	23912
25868	23845
25520	23748
25202	23688
24996	23632
24686	23597
24424	23556
24124	23560
23832	23533
23556	23504
23294	23498
23046	23552
22788	23506
22557	23522
22342	23530
22080	23619
21864	23562
21628	23590
21413	23642
21248	23620
21024	23648
20856	23664
20689	23752
20494	23692
20346	23732
20104	23716
19971	23732
19860	23769
19679	23794
19528	23800
